,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice,log_SalePrice,AgeHome,YrsSnRmdl,TotBthrm,TotFloors,NeighbQual,HasFireplace,HasAlley,HasFence,HasPool,HasGarage,NearNeg,NearPos
1346,RL,68,10316,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,992,GasA,Ex,Y,SBrkr,873,0,1865,3,1,Gd,Typ,TA,Attchd,RFn,3,TA,TA,Y,0,184,0,0,0,6,WD,Normal,235000,12.367340793126296,8,8,3.5,1,TA,1,0,0,0,1,0,0
1347,RL,102,10192,IR1,Lvl,Inside,Gtl,1Fam,7,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,143,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,570,GasA,Gd,Y,SBrkr,698,0,1920,4,1,Gd,Typ,TA,Attchd,RFn,2,TA,TA,Y,0,98,0,0,0,9,WD,Normal,170000,12.043553716032399,38,14,3.0,1,Gd,1,0,1,0,1,0,0
1348,RL,80,9477,Reg,Lvl,Corner,Gtl,1Fam,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,65,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,864,GasA,TA,Y,SBrkr,0,0,892,3,1,TA,Typ,NoFireplace,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,10,WD,Normal,110000,11.608235644774552,42,42,1.0,1,Fa,1,0,1,0,1,0,0
1349,RL,50,12537,IR1,Lvl,CulDSac,Gtl,1Fam,5,6,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,1078,GasA,Ex,Y,SBrkr,0,0,1078,3,1,TA,Typ,Fa,Attchd,Fin,2,TA,TA,Y,0,0,0,0,0,4,WD,Normal,149900,11.917723684090689,39,2,2.5,1,Fa,1,0,0,0,1,0,0
1350,FV,68,2117,Reg,Lvl,Inside,Gtl,Twnhs,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,216,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,756,GasA,Ex,Y,SBrkr,804,0,1573,3,1,Gd,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,32,0,0,0,6,WD,Normal,177500,12.086725887897607,10,10,2.5,1,Gd,1,0,0,0,1,0,0
1351,RL,129,16737,Reg,Lvl,FR3,Gtl,1Fam,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,66,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,GasA,Ex,Y,SBrkr,0,0,1980,3,1,Ex,Typ,Gd,Attchd,Fin,3,TA,TA,Y,194,45,0,0,0,9,WD,Normal,315000,12.66032791780777,2,1,3.0,1,Ex,1,0,0,0,1,0,0
1352,RL,51,9842,Reg,Lvl,Inside,Gtl,1Fam,5,6,Gable,CompShg,MetalSd,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,612,612,GasA,Ex,Y,SBrkr,1611,0,2601,4,1,TA,Typ,NoFireplace,BuiltIn,RFn,2,TA,TA,Y,183,0,301,0,0,5,WD,Normal,189000,12.14950229404178,87,10,3.5,1,Fa,1,0,0,0,1,1,0
1353,RL,124,16158,IR1,Low,Inside,Mod,1Fam,7,5,Hip,CompShg,VinylSd,VinylSd,Stone,16,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,0,256,1530,GasA,Ex,Y,SBrkr,0,0,1530,3,1,Gd,Typ,Gd,Attchd,Fin,2,TA,TA,Y,168,36,0,0,0,6,WD,Normal,260000,12.468436909997665,4,4,3.0,1,Ex,1,0,0,0,1,0,0
1354,RL,64,12513,IR1,Lvl,FR2,Gtl,1Fam,4,4,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,Fa,No,Unf,0,Unf,0,715,715,GasA,Gd,Y,SBrkr,457,0,1738,4,1,TA,Typ,Gd,Attchd,Unf,1,TA,TA,Y,55,0,0,0,0,6,WD,Normal,104900,11.560762794384388,89,2,2.0,1,Fa,1,0,0,0,1,1,0
1355,RL,73,8499,IR1,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,616,616,GasA,Ex,Y,SBrkr,796,0,1412,3,1,Gd,Typ,Gd,BuiltIn,Fin,2,TA,TA,Y,0,36,0,0,0,3,New,Partial,156932,11.963567869487337,1,0,2.5,1,TA,1,0,0,0,1,0,0
1356,FV,30,3180,Reg,Lvl,Inside,Gtl,TwnhsE,7,5,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,600,80,1200,2,1,Gd,Typ,NoFireplace,Detchd,RFn,2,TA,TA,Y,0,166,0,0,0,4,WD,Abnorml,144152,11.87862357740665,1,1,2.5,1,Gd,1,1,0,0,1,0,0
1357,FV,68,7500,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,0,281,814,GasA,Ex,Y,SBrkr,860,0,1674,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,0,96,0,0,0,1,WD,Normal,216000,12.283033686666302,10,10,3.5,1,Gd,1,0,0,0,1,0,0
1358,RL,68,9179,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,158,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,0,240,873,GasA,Ex,Y,SBrkr,908,0,1790,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,0,88,0,0,0,6,WD,Abnorml,193000,12.170445467887022,9,9,3.5,1,TA,1,0,0,0,1,0,0
1359,RM,41,2665,Reg,Lvl,Inside,Gtl,TwnhsE,5,6,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,TA,TA,No,ALQ,548,Rec,173,36,757,GasA,Ex,Y,SBrkr,550,0,1475,4,1,TA,Typ,TA,Attchd,RFn,1,TA,TA,Y,104,26,0,0,0,7,WD,Normal,127000,11.751942365440728,29,29,2.0,1,Po,1,0,0,0,1,0,0
1360,RM,68,4435,Reg,Lvl,Inside,Gtl,TwnhsE,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,GasA,Ex,Y,SBrkr,0,0,848,1,1,Gd,Typ,NoFireplace,Attchd,Fin,2,TA,TA,Y,140,0,0,0,0,6,WD,Normal,144000,11.877568578558138,6,5,2.0,1,TA,1,0,0,0,1,0,0
1361,RL,48,10635,IR2,Lvl,FR2,Gtl,1Fam,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,171,Gd,TA,PConc,Gd,TA,Av,BLQ,370,GLQ,972,315,1657,GasA,Ex,Y,SBrkr,0,0,1668,3,1,Gd,Typ,TA,Attchd,Fin,2,TA,TA,Y,0,262,0,0,0,5,WD,Normal,232000,12.354492650648448,7,7,3.0,1,TA,1,0,0,0,1,0,0
1362,RL,90,5400,Reg,Lvl,Corner,Gtl,1Fam,4,6,Gable,CompShg,CBlock,CBlock,None,0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,420,840,GasA,Ex,Y,SBrkr,534,0,1374,2,1,TA,Typ,NoFireplace,Detchd,Fin,1,TA,TA,Y,0,0,198,0,0,10,WD,Normal,105000,11.56171562913966,89,59,1.0,1,TA,1,0,0,0,1,1,0
1363,RL,80,9600,Reg,Lvl,Inside,Gtl,1Fam,6,6,Hip,CompShg,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,831,Unf,0,161,992,GasA,Gd,Y,SBrkr,0,0,1661,3,1,Gd,Typ,TA,BuiltIn,RFn,1,TA,TA,Y,0,28,0,0,178,10,WD,Normal,165500,12.016726473799254,53,12,2.0,1,Fa,1,0,1,0,1,0,0
1364,RL,75,9750,Reg,Lvl,Corner,Gtl,1Fam,7,6,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,0,133,1108,GasA,Ex,Y,SBrkr,989,0,2097,3,1,Gd,Typ,TA,Detchd,RFn,2,TA,TA,Y,253,170,0,0,0,6,WD,Normal,274300,12.521977676925694,8,8,3.5,1,TA,1,0,0,0,1,0,0
1365,RL,68,11400,Reg,Lvl,Inside,Gtl,1Fam,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,705,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282,Unf,0,1351,2633,GasA,Ex,Y,SBrkr,0,0,2633,2,1,Ex,Typ,Gd,Attchd,RFn,3,TA,TA,Y,314,140,0,0,0,3,WD,Normal,466500,13.053013299269535,6,5,3.5,1,Ex,1,0,0,0,1,0,0
1366,FV,85,10625,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1026,1026,GasA,Ex,Y,SBrkr,932,0,1958,3,1,Gd,Typ,Gd,Attchd,Fin,3,TA,TA,Y,154,210,0,0,0,7,WD,Normal,250000,12.429216196844383,3,3,2.5,1,Gd,1,0,0,0,1,0,0
1367,RL,89,10991,IR1,HLS,Inside,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1571,1571,GasA,Ex,Y,SBrkr,0,0,1571,3,1,Gd,Typ,Gd,Attchd,Fin,3,TA,TA,Y,100,36,0,0,0,12,New,Partial,239000,12.384218830913648,0,0,2.0,1,Gd,1,0,0,0,1,0,0
1368,RL,52,6292,Reg,Bnk,Inside,Gtl,1Fam,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384,Unf,0,384,768,GasA,TA,N,SBrkr,0,0,790,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,Fa,TA,Y,0,141,0,0,0,4,WD,Normal,91000,11.418614785498987,78,58,1.0,1,Fa,1,0,0,0,1,0,0
1369,RL,60,10998,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,408,BLQ,420,156,984,GasA,Ex,Y,SBrkr,620,0,1604,3,1,TA,Min2,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,68,0,0,0,7,WD,Normal,117000,11.669929213779893,68,49,2.0,1,Po,1,1,0,0,1,0,0
1370,RM,21,1953,Reg,Lvl,Inside,Gtl,Twnhs,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,408,TA,TA,CBlock,TA,Fa,No,BLQ,309,Unf,0,174,483,GasA,TA,Y,SBrkr,504,0,987,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,72,0,0,0,0,6,WD,Normal,83000,11.326595886778735,33,33,1.5,1,Fa,1,0,0,0,1,0,0
1371,RL,45,8212,Reg,Lvl,Inside,Gtl,1Fam,3,3,Gable,CompShg,Stucco,Stucco,None,0,TA,Fa,BrkTil,TA,Fa,No,Rec,203,Unf,0,661,864,GasA,TA,N,other,0,0,864,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,Fa,Y,0,0,96,0,0,6,WD,Normal,58500,10.976782033219948,96,60,2.0,1,Po,1,1,0,0,1,0,0
1372,RL,80,12925,IR1,Lvl,Corner,Gtl,1Fam,6,7,Gable,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,865,Unf,0,340,1205,GasA,Ex,Y,SBrkr,0,0,2117,4,1,TA,Typ,Gd,Attchd,Fin,2,TA,TA,Y,0,42,0,0,0,5,WD,Normal,237500,12.377922902456833,38,38,2.5,1,Fa,1,0,0,0,1,0,0
1373,RM,60,7200,Reg,Lvl,Corner,Gtl,1Fam,7,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,596,596,GasA,Ex,Y,SBrkr,764,0,1762,4,1,Gd,Typ,NoFireplace,Detchd,Unf,2,TA,TA,other,36,0,221,0,0,10,WD,Normal,157000,11.964001084330445,86,56,2.5,1,TA,1,0,0,0,1,0,0
1374,RL,68,25339,Reg,Lvl,Inside,Gtl,1Fam,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,816,816,GasA,Ex,Y,SBrkr,0,0,1416,3,1,Gd,Typ,NoFireplace,Attchd,Unf,2,TA,TA,other,0,0,112,0,0,8,WD,Normal,112000,11.626254150277232,89,0,2.0,1,Po,1,0,0,0,1,0,0
1375,RL,60,9060,Reg,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,Mn,Rec,204,Unf,0,356,560,GasA,TA,Y,SBrkr,560,0,1258,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,other,0,0,0,0,0,10,WD,Normal,105000,11.56171562913966,70,59,1.0,1,Po,1,0,1,0,1,0,0
1376,RM,40,5436,Reg,Lvl,Inside,Gtl,1Fam,4,8,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,735,Unf,0,61,796,GasA,Gd,Y,SBrkr,358,0,1154,3,1,Gd,Typ,NoFireplace,Detchd,Unf,1,TA,TA,other,0,96,0,0,0,5,WD,Normal,125500,11.740061037553975,88,3,2.0,1,Po,1,0,1,0,1,0,0
1377,RL,80,16692,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,184,TA,TA,CBlock,Gd,TA,No,BLQ,790,LwQ,469,133,1392,GasA,TA,Y,SBrkr,1392,0,2784,5,1,Gd,Typ,TA,Attchd,RFn,2,TA,TA,Y,0,112,0,0,440,7,WD,Normal,250000,12.429216196844383,28,28,4.5,1,Gd,1,0,1,1,1,1,0
1378,RM,60,8520,Reg,Lvl,Inside,Gtl,1Fam,6,7,Gable,CompShg,Stucco,Stucco,None,0,TA,Gd,BrkTil,TA,TA,No,Rec,168,LwQ,546,0,714,other,TA,N,SBrkr,862,0,2526,5,1,Gd,Typ,Gd,Detchd,Unf,1,TA,TA,Y,88,15,0,0,0,8,CWD,Family,136000,11.820410164718188,91,57,2.0,1,TA,1,1,1,0,1,1,0
1379,RL,42,14892,IR1,HLS,CulDSac,Gtl,1Fam,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,160,Ex,TA,PConc,Ex,TA,Gd,GLQ,1320,Unf,0,426,1746,GasA,Ex,Y,SBrkr,0,0,1746,3,1,Ex,Typ,Gd,Attchd,Fin,3,TA,TA,Y,201,39,0,0,0,10,WD,Normal,377500,12.841325847671216,3,2,3.0,1,TA,1,0,0,0,1,0,0
1380,RM,60,6000,Reg,Lvl,Inside,Gtl,1Fam,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,Gd,No,ALQ,375,Unf,0,360,735,GasA,Ex,Y,SBrkr,349,0,1218,3,1,TA,Typ,Gd,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,3,WD,Normal,131000,11.782952602183288,66,57,1.5,1,Fa,1,0,0,0,1,0,0
1381,RL,70,9100,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,244,Gd,TA,PConc,Gd,TA,Av,GLQ,1400,Unf,0,125,1525,GasA,Ex,Y,SBrkr,0,0,1525,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,219,36,0,0,0,9,WD,Normal,235000,12.367340793126296,6,6,3.0,1,TA,1,0,0,0,1,0,0
1382,RL,65,8944,Reg,Lvl,Inside,Gtl,Duplex,5,5,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SBrkr,0,0,1584,4,2,TA,Mod,NoFireplace,Detchd,Unf,3,TA,TA,Y,0,152,0,0,0,4,WD,Normal,124000,11.728036844587175,42,42,2.0,1,Fa,1,0,0,0,1,0,0
1383,RL,68,7838,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,769,Unf,0,95,864,GasA,TA,Y,SBrkr,0,0,900,3,1,TA,Typ,Po,Attchd,RFn,1,TA,TA,Y,175,144,0,0,0,12,WD,Normal,123000,11.719939634354555,39,39,2.0,1,Fa,1,0,1,0,1,0,0
1384,RM,60,10800,Reg,Lvl,Inside,Gtl,2fmCon,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,482,482,GasA,Ex,N,SBrkr,691,0,1912,3,2,TA,Typ,TA,Detchd,Unf,2,Gd,TA,Y,0,25,212,0,0,4,WD,Normal,163000,12.0015054797889,103,8,2.0,1,TA,1,1,0,0,1,0,0
1385,RL,53,4045,Reg,Lvl,Inside,Gtl,TwnhsE,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,45,Gd,TA,PConc,Gd,TA,Av,GLQ,1070,Unf,0,286,1356,GasA,Ex,Y,SBrkr,0,0,1500,2,1,Gd,Typ,Gd,Attchd,Fin,3,TA,TA,Y,161,20,0,0,0,10,New,Partial,246578,12.415433652431746,0,0,3.0,1,Gd,1,0,0,0,1,0,0
1386,RL,88,12665,IR1,Lvl,Inside,Gtl,1Fam,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,245,Gd,TA,PConc,Gd,Gd,Gd,Unf,0,Unf,0,1094,1094,GasA,Ex,Y,SBrkr,1349,0,2482,4,1,Gd,Typ,Gd,BuiltIn,Fin,3,TA,TA,Y,144,39,0,0,0,2,WD,Normal,281213,12.54686766829102,2,1,2.5,1,Gd,1,0,0,0,1,0,0
1387,RL,68,57200,IR1,Bnk,Inside,Sev,1Fam,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,353,Rec,334,60,747,GasA,TA,Y,SBrkr,0,0,1687,3,1,TA,Min1,TA,Detchd,Unf,2,TA,TA,other,0,0,50,0,0,6,WD,Normal,160000,11.982929094215963,62,60,2.0,1,Gd,1,0,0,0,1,0,0
1388,RM,51,6120,Reg,Lvl,Inside,Gtl,1Fam,5,8,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,939,939,GasA,Ex,Y,SBrkr,574,0,1513,4,1,TA,Typ,NoFireplace,Detchd,Unf,1,Fa,Fa,other,24,0,150,0,0,5,WD,Normal,137500,11.831379196088763,87,3,1.5,1,Fa,1,0,0,0,1,0,0
1389,RL,60,7200,Reg,Lvl,Inside,Gtl,1Fam,5,4,Gable,CompShg,VinylSd,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,180,BLQ,352,676,1208,GasA,Gd,Y,other,768,0,1904,3,1,TA,Min1,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,168,0,0,5,WD,Normal,138000,11.835008964139341,59,27,2.5,1,Fa,1,0,1,0,1,0,0
1390,RL,51,6171,Reg,Lvl,Inside,Gtl,1Fam,6,6,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,264,Unf,0,712,976,GasA,Ex,Y,SBrkr,448,0,1608,3,1,Gd,Typ,Gd,Detchd,Unf,1,Fa,TA,Y,147,16,0,0,0,10,WD,Normal,137450,11.83101549359339,84,19,2.5,1,Fa,1,0,1,0,1,0,0
1391,RM,50,6000,Reg,Lvl,Corner,Gtl,1Fam,6,7,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,862,862,GasA,TA,Y,SBrkr,208,0,1158,3,1,TA,Typ,Gd,BuiltIn,RFn,1,TA,TA,Y,0,0,112,0,0,7,WD,Normal,120000,11.695247021764184,79,58,1.0,1,Fa,1,0,0,0,1,0,0
1392,RL,62,7415,IR1,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,759,Unf,0,80,839,GasA,Ex,Y,SBrkr,729,0,1593,3,1,TA,Typ,TA,Attchd,Fin,2,TA,TA,Y,100,75,0,0,0,4,WD,Normal,193000,12.170445467887022,4,4,3.5,1,TA,1,0,0,0,1,0,0
1393,RL,64,6762,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1286,1286,GasA,Ex,Y,SBrkr,0,0,1294,2,1,Gd,Typ,Gd,Attchd,RFn,2,TA,TA,Y,168,55,0,0,0,7,New,Partial,193879,12.174989532116426,0,0,2.0,1,TA,1,0,0,0,1,0,0
1394,RL,49,15256,IR1,Lvl,CulDSac,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,84,Gd,TA,PConc,Gd,TA,Gd,GLQ,929,Unf,0,556,1485,GasA,Ex,Y,SBrkr,0,0,1464,3,1,Gd,Typ,NoFireplace,Attchd,Unf,3,TA,TA,Y,168,160,0,0,0,8,WD,Normal,282922,12.552926520261092,0,0,3.0,1,Gd,1,0,0,0,1,1,0
1395,RL,60,10410,Reg,Lvl,Corner,Gtl,1Fam,3,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,672,672,GasA,TA,Y,SBrkr,520,0,1214,3,1,TA,Typ,NoFireplace,Detchd,Unf,3,TA,TA,Y,216,0,160,0,0,1,WD,Family,105000,11.56171562913966,91,56,1.0,1,TA,1,1,1,0,1,1,0
1396,RM,44,3842,IR1,HLS,Inside,Mod,TwnhsE,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,174,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373,Unf,0,221,1594,GasA,Ex,Y,SBrkr,0,0,1646,2,1,Gd,Typ,Gd,Attchd,Fin,2,TA,TA,Y,128,53,0,0,155,1,WD,Normal,275000,12.524526376648708,4,3,3.5,1,Ex,1,0,0,0,1,0,0
1397,RL,70,8445,Reg,Lvl,Corner,Gtl,1Fam,5,7,Gable,CompShg,HdBoard,Wd Shng,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,656,Unf,0,112,768,GasA,TA,Y,SBrkr,0,0,768,2,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,58,0,0,0,0,3,WD,Normal,133000,11.79810440720389,37,2,2.0,1,TA,1,0,1,0,1,0,0
1398,RL,80,8780,IR1,Lvl,Corner,Gtl,1Fam,5,5,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,625,Unf,0,208,833,GasA,Ex,Y,SBrkr,0,0,833,3,1,TA,Typ,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,3,WD,Normal,112000,11.626254150277232,24,24,2.0,1,Po,1,0,1,0,0,0,0
1399,RM,60,7740,Reg,Lvl,Inside,Gtl,1Fam,4,7,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,622,622,GasA,Gd,Y,SBrkr,622,0,1363,3,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,168,6,WD,Normal,125500,11.740061037553975,100,60,1.0,1,TA,1,0,0,0,1,0,0
1400,RL,46,20544,IR1,Lvl,CulDSac,Gtl,1Fam,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,123,TA,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,791,791,GasA,Gd,Y,SBrkr,857,0,2093,3,1,TA,Typ,TA,Attchd,Fin,2,TA,TA,Y,364,63,0,0,0,11,WD,Normal,215000,12.2783933071098,22,17,2.5,1,Gd,1,0,1,0,1,0,0
1401,RL,79,12420,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,666,Unf,0,278,944,GasA,Ex,Y,SBrkr,896,0,1840,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,0,45,0,0,0,6,WD,Normal,230000,12.345834587905333,8,8,3.5,1,TA,1,0,0,0,1,0,0
1402,RL,80,9600,Reg,Lvl,Inside,Gtl,1Fam,6,8,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,BLQ,120,Unf,0,736,856,GasA,Ex,Y,SBrkr,556,0,1668,3,1,TA,Min2,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,9,WD,Normal,140000,11.84939770159144,59,4,1.5,1,Fa,1,0,1,0,1,0,0
1403,RL,60,7200,Reg,Lvl,Inside,Gtl,Duplex,4,5,Gable,CompShg,BrkFace,Stone,None,0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,0,other,Fa,N,other,0,0,1040,2,2,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,6,WD,Normal,90000,11.407564949312402,60,59,2.0,1,Fa,1,0,0,0,1,0,0
1404,RL,88,10994,IR1,Lvl,Corner,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,366,Gd,TA,PConc,Gd,Gd,No,GLQ,976,Unf,0,868,1844,GasA,Ex,Y,SBrkr,0,0,1844,2,1,Gd,Typ,Gd,Attchd,Fin,2,TA,TA,Y,165,44,0,0,0,9,COD,Abnorml,257000,12.456831363877356,4,3,3.0,1,Fa,1,0,0,0,1,0,0
1405,RL,64,13053,Reg,Bnk,Inside,Gtl,1Fam,6,7,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,833,833,GasA,Gd,Y,SBrkr,795,0,1848,4,1,Gd,Typ,Gd,Detchd,Unf,2,TA,TA,other,0,0,0,0,220,6,WD,Normal,207000,12.240474072247506,85,8,1.5,1,Fa,1,1,0,0,1,0,0
1406,RL,51,3635,Reg,Lvl,Inside,Gtl,TwnhsE,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,130,Gd,TA,PConc,Gd,TA,No,ALQ,988,Unf,0,398,1386,GasA,Ex,Y,SBrkr,0,0,1569,1,1,Gd,Typ,TA,Attchd,RFn,3,TA,TA,Y,143,20,0,0,0,5,WD,Normal,175900,12.077670930725649,2,2,2.5,1,Gd,1,0,0,0,1,0,0
